"city","review_count.x","funny","useful","cool","review_count.y","yelp.votes.funny","yelp.votes.useful","yelp.votes.cool","cuisine","wcount","qmark","emark","stars"
"Scottsdale",304,0,0,0,3,0,0,0,"American",79,0,6,5
"Scottsdale",304,61,104,135,90,1,0,1,"American",100,0,1,5
"Scottsdale",172,6,25,5,46,0,0,0,"American",31,0,0,5
"Tempe",110,7,26,10,22,0,0,0,"American",243,0,3,3
"Phoenix",145,935,862,687,258,3,5,2,"American",93,0,1,4
"Scottsdale",349,38,79,27,55,2,2,1,"American",207,0,7,5
"Phoenix",107,11,44,14,80,0,0,0,"American",167,0,0,3
"Phoenix",220,3,4,2,2,1,2,1,"American",4,0,1,5
"Phoenix",434,4,37,20,24,0,0,0,"American",108,0,1,5
"Phoenix",238,4,11,0,10,1,0,0,"American",114,0,1,4
"Phoenix",269,69,102,64,31,1,1,1,"American",119,0,0,2
"Scottsdale",216,3,14,6,9,0,0,0,"American",11,0,2,5
"Phoenix",321,935,862,687,258,0,1,0,"American",306,2,2,4
"Phoenix",434,39,170,83,111,0,2,1,"American",292,0,0,2
"Scottsdale",221,192,391,203,132,0,1,0,"American",222,1,1,3
"Chandler",115,1,9,0,6,0,1,0,"American",225,0,2,1
"Scottsdale",69,3,4,4,7,0,0,0,"American",70,0,0,4
"Scottsdale",304,0,10,1,9,0,1,1,"American",188,0,0,2
"Scottsdale",68,13,86,30,48,0,0,0,"American",27,0,0,4
"Gilbert",4,5,10,4,9,0,0,0,"American",74,1,2,3
"Phoenix",75,117,310,143,143,0,1,0,"American",91,0,0,3
"Phoenix",145,16,32,16,5,4,3,3,"American",89,0,5,5
"Phoenix",326,2,14,5,30,0,1,1,"American",145,0,2,4
"Phoenix",87,74,297,113,289,0,0,0,"American",181,0,0,4
"Phoenix",326,1,7,0,12,0,0,0,"American",109,0,1,4
"Chandler",157,123,457,331,277,0,0,1,"American",161,0,0,4
"Phoenix",35,113,365,194,131,2,0,1,"American",107,3,0,2
"Gilbert",122,1,2,0,4,0,0,0,"American",112,0,1,5
"Phoenix",323,111,183,79,196,0,2,1,"American",92,0,0,3
"Scottsdale",358,86,277,71,468,1,0,0,"American",70,0,0,3
"Phoenix",44,0,2,1,4,0,1,1,"American",103,0,0,4
"Tempe",263,174,466,174,224,1,2,1,"American",267,1,3,5
"Tempe",263,143,289,120,202,0,3,0,"American",177,0,0,3
"Scottsdale",46,153,423,148,314,0,1,0,"American",174,1,0,4
"Gilbert",525,15,39,16,25,0,0,0,"American",191,0,0,5
"Phoenix",128,52,115,60,154,0,0,0,"American",26,0,0,4
"Phoenix",434,1193,1520,1281,244,0,2,0,"American",45,0,2,4
"Mesa",131,0,9,1,9,0,1,1,"American",8,0,0,4
"Tempe",269,665,910,575,513,0,1,2,"American",57,0,0,3
"Phoenix",197,1233,2452,1875,539,2,4,4,"American",232,0,3,5
"Phoenix",57,10,52,29,63,0,0,1,"American",19,0,0,5
"Scottsdale",216,7,53,20,92,0,0,0,"American",163,0,0,4
"Scottsdale",61,0,0,0,3,0,0,0,"American",577,2,1,2
"Phoenix",139,25,216,113,186,0,0,1,"American",142,0,2,4
"Phoenix",258,86,297,127,171,0,1,0,"American",102,0,2,3
"Scottsdale",290,176,458,240,454,0,1,0,"American",50,0,1,3
"Scottsdale",94,1,10,1,21,0,0,0,"American",44,0,0,3
"Phoenix",128,2,4,3,2,1,2,2,"American",230,0,0,5
"Phoenix",35,487,826,554,425,0,0,0,"American",90,0,2,2
"Chandler",148,0,10,2,8,0,0,1,"American",144,0,1,5
"Phoenix",269,1,6,1,20,0,2,1,"American",47,0,1,1
"Tempe",110,18,54,24,39,0,2,1,"American",155,0,3,5
"Scottsdale",171,20,113,20,94,0,0,0,"American",191,0,0,3
"Scottsdale",91,0,0,1,7,0,0,0,"American",24,0,0,4
"Phoenix",363,3,2,1,5,0,0,0,"American",40,0,1,5
"Phoenix",269,26,68,27,35,2,2,2,"American",263,0,3,4
"Tempe",269,0,3,0,2,0,1,0,"American",57,0,0,5
"Phoenix",80,240,309,205,60,5,13,10,"American",276,1,0,5
"Phoenix",84,2,18,7,11,0,1,0,"American",158,0,0,4
"Tempe",76,116,344,163,163,1,4,0,"American",160,0,3,2
"Phoenix",210,48,93,34,39,2,2,2,"American",125,0,0,2
"Scottsdale",171,1,7,3,13,0,0,0,"American",123,0,0,1
"Phoenix",434,0,11,0,4,0,0,0,"American",48,0,0,2
"Phoenix",39,75,165,46,84,0,0,0,"American",149,0,0,2
"Tempe",263,39,73,37,36,0,1,2,"American",53,0,0,4
"Phoenix",326,24,76,29,93,0,1,0,"American",130,0,1,4
"Phoenix",323,5,6,7,7,0,0,0,"American",62,0,2,5
"Scottsdale",61,1,2,1,1,1,1,1,"American",207,0,0,1
"Scottsdale",4,2,9,5,12,0,0,0,"American",103,0,0,3
"Tempe",263,824,1381,833,836,0,0,0,"American",112,0,1,5
"Phoenix",269,18,72,25,45,0,0,0,"American",219,0,1,5
"Phoenix",326,0,8,4,11,0,0,1,"American",89,0,0,4
"Phoenix",453,105,126,116,38,2,4,3,"American",124,0,1,4
"Phoenix",434,61,104,72,35,4,4,2,"American",159,1,1,2
"Scottsdale",39,4,28,6,27,0,1,0,"American",53,0,3,4
"Scottsdale",304,27,64,21,59,1,1,1,"American",67,1,1,5
"Scottsdale",172,10,37,14,39,0,0,0,"American",64,0,1,4
"Phoenix",230,82,64,47,69,2,1,0,"American",227,1,0,1
"Phoenix",145,44,122,56,85,0,0,0,"American",283,2,3,3
"Phoenix",227,370,487,296,377,2,3,2,"American",187,1,2,3
"Tempe",34,86,297,127,171,0,1,1,"American",10,0,0,2
"Scottsdale",349,623,1360,823,671,1,1,1,"American",263,0,0,4
"Phoenix",4,0,1,0,1,0,1,0,"American",80,0,0,3
"Tempe",55,7,5,1,8,6,3,1,"American",176,3,1,1
"Phoenix",53,24,64,32,59,1,2,0,"American",100,0,1,5
"Phoenix",197,1852,2375,2093,325,5,5,4,"American",161,0,4,5
"Phoenix",323,0,4,1,24,0,1,0,"American",102,0,3,4
"Scottsdale",349,38,39,26,24,1,1,1,"American",159,0,0,3
"Phoenix",58,107,352,140,286,0,0,0,"American",116,0,2,5
"Phoenix",258,3,4,2,4,0,0,0,"American",138,0,1,5
"Chandler",42,5,21,8,19,0,1,0,"American",136,0,3,4
"Tempe",269,122,263,187,151,0,1,0,"American",33,0,2,5
"Scottsdale",194,26,128,121,184,0,1,2,"American",120,0,0,4
"Phoenix",461,5,15,8,9,1,1,0,"American",611,4,5,3
"Phoenix",269,2,16,5,19,0,0,0,"American",226,0,0,4
"Phoenix",69,2,35,3,10,0,1,0,"American",244,0,2,4
"Phoenix",46,7,13,8,13,0,1,1,"American",36,0,2,5
"Phoenix",321,5,23,10,10,0,2,0,"American",189,0,0,4
"Scottsdale",152,14,27,17,29,1,2,1,"American",45,0,0,4
"Phoenix",363,19,45,13,44,0,0,1,"American",207,1,2,5
"Chandler",98,279,798,420,584,0,0,1,"American",88,0,0,3
"Tempe",28,0,2,0,3,0,0,0,"American",16,0,0,5
"Chandler",157,2,3,0,15,0,0,0,"American",54,0,0,4
"Scottsdale",47,62,219,90,156,0,0,0,"American",75,0,2,4
"Scottsdale",55,2517,5065,3901,670,5,5,5,"American",61,0,0,4
"Scottsdale",194,3969,4287,3943,417,4,6,5,"American",263,1,6,4
"Phoenix",220,458,591,497,97,5,8,4,"American",271,0,3,4
"Phoenix",15,1159,1699,1425,555,4,4,2,"American",250,2,0,3
"Phoenix",134,56,121,46,218,0,0,0,"American",131,0,0,4
"Phoenix",48,0,9,1,7,0,2,0,"American",329,0,0,2
"Scottsdale",194,5,25,7,26,0,2,2,"American",92,0,0,4
"Tempe",59,50,204,87,166,0,2,0,"American",82,0,0,4
"Scottsdale",70,8,51,14,25,1,5,1,"American",247,0,0,1
"Scottsdale",47,1,11,0,27,0,0,0,"American",4,0,0,4
"Scottsdale",13,11,54,16,101,0,0,0,"American",53,0,7,5
"Scottsdale",304,69,183,82,167,0,0,0,"American",364,2,3,3
"Scottsdale",221,0,9,1,11,0,0,0,"American",16,0,1,4
"Mesa",12,3,3,2,14,0,0,0,"American",11,0,0,5
"Tempe",30,586,884,621,190,0,3,3,"American",155,0,1,5
"Phoenix",238,10,22,17,15,0,0,0,"American",102,0,0,4
"Phoenix",128,1,6,1,11,0,0,0,"American",102,0,0,4
"Phoenix",363,29,66,16,35,0,1,0,"American",165,0,0,4
"Scottsdale",171,155,491,259,484,0,0,0,"American",40,0,0,3
"Phoenix",145,131,192,97,122,0,1,0,"American",323,0,2,3
"Tempe",76,2,9,1,20,0,0,0,"American",56,0,0,3
"Scottsdale",349,2,12,9,24,0,2,1,"American",89,0,0,4
"Chandler",115,0,3,3,14,0,0,0,"American",41,0,0,5
"Phoenix",45,80,252,81,229,1,0,0,"American",188,2,1,3
"Tempe",62,0,2,0,1,0,2,0,"American",62,0,1,1
"Scottsdale",358,8,65,22,50,0,1,1,"American",60,0,1,4
"Phoenix",139,3,24,9,20,0,0,0,"American",87,0,0,5
"Phoenix",35,8,13,12,15,0,1,0,"American",75,0,0,3
"Scottsdale",78,1,5,2,20,0,0,0,"American",54,0,0,4
"Phoenix",210,5,19,11,27,0,1,1,"American",358,0,1,1
"Scottsdale",216,112,275,175,80,0,3,2,"American",268,2,1,4
"Phoenix",453,1,7,3,9,0,0,0,"American",25,0,0,3
"Mesa",73,9,15,4,42,0,0,0,"American",18,0,0,4
"Scottsdale",206,551,1041,782,412,1,3,1,"American",129,0,0,5
"Phoenix",93,42,155,52,161,0,0,0,"American",159,0,1,3
"Phoenix",258,12,32,16,17,1,2,1,"American",208,0,0,4
"Phoenix",138,47,257,125,244,0,0,0,"American",115,0,0,4
"Tempe",184,0,4,1,6,0,0,0,"American",71,0,0,5
"Phoenix",230,142,109,103,42,3,2,3,"American",120,0,0,4
"Tempe",7,81,165,84,272,1,1,1,"American",122,2,4,3
"Phoenix",73,1,7,2,11,0,1,1,"American",198,0,6,2
"Phoenix",38,5,22,10,15,0,0,0,"American",32,0,0,4
"Scottsdale",206,0,1,1,1,0,1,1,"American",24,0,1,4
"Tempe",135,25,62,37,103,1,1,1,"American",236,1,1,5
"Mesa",4,35,51,37,25,4,2,2,"American",178,0,2,1
"Peoria",62,3,14,2,22,0,1,0,"American",42,0,1,5
"Phoenix",461,3,23,9,14,0,0,1,"American",172,0,0,4
"Scottsdale",31,3,26,8,48,0,0,0,"American",109,0,7,5
"Phoenix",134,2,6,5,7,0,0,1,"American",80,0,0,5
"Phoenix",21,803,1453,1155,481,0,0,0,"American",356,2,2,2
"Gilbert",525,5,13,10,23,1,0,0,"American",36,0,0,5
"Phoenix",58,48,138,61,149,0,0,0,"American",525,0,0,3
"Gilbert",4,4,41,7,69,0,0,0,"American",53,0,1,3
"Phoenix",434,49,68,22,39,1,3,1,"American",166,3,4,5
"Avondale",19,1,15,3,9,0,1,0,"American",49,0,1,5
"Tempe",184,5,26,8,16,0,1,0,"American",125,1,4,5
"Phoenix",158,0,8,7,6,0,2,1,"American",202,1,3,5
"Scottsdale",152,20,98,32,101,0,0,0,"American",198,2,0,4
"Phoenix",145,0,4,1,7,0,1,0,"American",111,0,4,5
"Phoenix",326,1,5,1,7,0,0,0,"American",48,0,3,5
"Scottsdale",290,32,124,35,106,0,0,1,"American",210,0,1,2
"Phoenix",42,2,9,2,7,0,1,0,"American",361,0,1,5
"Tempe",44,609,902,623,236,1,1,1,"American",111,2,0,4
"Phoenix",461,12,30,11,24,0,0,0,"American",208,0,2,4
"Phoenix",134,29,74,30,65,1,2,0,"American",28,0,2,4
"Tempe",184,126,747,343,1467,0,1,0,"American",76,0,2,4
"Phoenix",128,3,27,9,12,0,1,0,"American",210,3,1,4
"Phoenix",21,0,2,0,4,0,1,0,"American",60,0,0,2
"Scottsdale",206,140,174,143,90,1,1,1,"American",238,0,0,3
"Gilbert",525,145,429,197,319,1,1,1,"American",136,0,0,4
"Phoenix",258,609,902,623,236,4,4,4,"American",164,3,3,5
"Phoenix",87,35,94,20,86,0,2,0,"American",513,1,1,4
"Phoenix",171,776,1737,1443,545,4,12,8,"American",376,0,0,3
"Phoenix",138,10,49,18,28,1,1,1,"American",97,0,0,5
"Phoenix",220,26,72,27,47,1,1,0,"American",83,0,2,4
"Tempe",62,5,28,5,19,0,0,0,"American",42,0,1,5
"Scottsdale",152,2,9,2,4,1,2,1,"American",280,6,0,1
"Scottsdale",221,8,1,0,12,1,0,0,"American",34,0,1,4
"Chandler",148,2,22,6,11,1,4,1,"American",375,0,0,2
"Chandler",5,62,119,76,44,1,2,1,"American",85,0,0,3
"Chandler",4,61,139,48,182,0,0,0,"American",61,0,7,3
"Mesa",16,15,93,38,158,0,0,0,"American",40,0,1,4
"Phoenix",128,49,124,51,83,1,0,0,"American",308,0,0,4
"Phoenix",323,52,126,45,48,3,1,1,"American",177,1,0,3
"Tempe",22,1,4,2,5,0,1,0,"American",558,1,4,3
"Phoenix",269,11,52,17,210,0,0,0,"American",51,0,0,4
"Mesa",131,41,69,37,23,1,3,1,"American",54,0,0,5
"Scottsdale",293,64,158,58,202,0,0,0,"American",523,0,0,3
"Tempe",88,54,102,72,23,3,3,4,"American",168,0,0,3
"Tempe",263,91,222,88,155,0,0,0,"American",107,0,0,5
"Chandler",10,11,54,28,35,1,2,0,"American",107,0,0,4
"Phoenix",197,5,42,24,27,0,1,2,"American",128,0,0,5
"Scottsdale",48,89,123,109,31,1,3,2,"American",111,0,3,5
"Tempe",76,16,57,15,45,0,1,1,"American",419,2,2,1
"Phoenix",434,0,1,1,10,0,0,0,"American",23,0,1,5
"Scottsdale",31,4,34,4,46,0,0,0,"American",76,0,1,5
"Tempe",184,0,0,0,2,0,0,0,"American",246,0,0,5
"Phoenix",363,70,106,45,100,0,1,1,"American",160,1,1,4
"Phoenix",461,25,135,38,74,1,2,2,"American",98,0,1,5
"Scottsdale",112,19,50,22,104,0,0,0,"American",58,0,1,3
"Scottsdale",216,0,0,1,1,0,0,0,"American",54,0,6,5
"Phoenix",87,487,876,560,475,2,4,3,"American",534,0,3,4
"Scottsdale",50,4,5,5,6,1,1,1,"American",99,0,1,5
"Scottsdale",293,243,723,523,223,0,3,1,"American",27,0,3,4
"Gilbert",525,4,24,5,23,0,1,1,"American",382,0,7,5
"Phoenix",230,2517,5065,3901,670,13,13,10,"American",301,3,5,5
"Scottsdale",304,1,2,1,4,0,0,0,"American",115,0,1,5
"Tempe",88,0,1,0,3,0,0,0,"American",204,0,0,1
"Tempe",263,1002,917,768,132,5,4,4,"American",690,0,2,3
"Phoenix",60,10,36,23,14,1,2,0,"American",362,0,1,5
"Phoenix",60,0,0,0,4,0,0,0,"American",37,0,1,4
"Phoenix",138,4,31,12,27,0,0,0,"American",59,0,8,4
"Peoria",13,11,82,23,80,0,0,0,"American",374,0,0,2
"Phoenix",50,8,24,7,27,0,0,0,"American",328,3,2,3
"Phoenix",179,6,5,4,9,0,0,0,"American",162,0,0,4
"Chandler",154,0,3,2,10,0,0,0,"American",61,0,0,4
"Phoenix",150,1,1,2,2,0,1,2,"American",157,0,0,5
"Phoenix",323,5,13,7,12,0,1,0,"American",131,0,0,3
"Scottsdale",194,0,2,1,4,0,2,1,"American",68,0,4,5
"Gilbert",525,173,265,163,153,0,1,0,"American",110,0,0,3
"Phoenix",43,247,341,221,287,0,0,1,"American",64,0,0,4
"Phoenix",269,15,99,31,96,0,1,0,"American",751,4,4,5
"Mesa",9,113,164,98,55,1,2,2,"American",90,4,1,1
"Phoenix",64,6,27,2,14,0,0,0,"American",60,0,0,4
"Phoenix",145,0,0,0,6,0,0,0,"American",40,0,0,4
"Phoenix",128,5,40,10,44,0,2,0,"American",157,1,3,4
"Phoenix",24,2,7,1,24,0,0,0,"American",71,0,0,5
"Scottsdale",290,1,3,2,17,0,0,0,"American",181,0,2,4
"Phoenix",145,370,487,296,377,0,0,1,"American",148,0,3,3
"Phoenix",145,17,54,9,52,1,1,1,"American",122,0,6,5
"Tempe",263,1,4,1,15,0,0,0,"American",29,0,1,4
"Phoenix",39,395,1016,623,256,0,2,2,"American",156,0,0,1
"Scottsdale",216,59,190,35,235,0,1,0,"American",39,0,0,2
"Phoenix",171,4,39,10,40,0,1,0,"American",146,1,1,1
"Phoenix",326,8,46,19,22,0,0,1,"American",320,0,1,5
"Gilbert",525,68,108,33,188,0,0,0,"American",245,0,0,3
"Scottsdale",171,12,19,9,28,0,0,0,"American",211,2,3,3
"Phoenix",38,415,979,635,369,0,0,0,"American",159,1,0,3
"Mesa",4,2,0,0,3,2,0,0,"American",254,0,2,1
"Scottsdale",221,27,147,51,212,2,2,1,"American",78,0,0,4
"Tempe",110,7,39,5,44,0,2,0,"American",89,1,0,3
"Phoenix",434,2,7,2,14,1,0,0,"American",87,0,0,4
"Phoenix",40,11,53,18,65,0,0,1,"American",79,0,0,4
"Chandler",14,0,2,1,4,0,0,0,"American",147,0,0,5
"Scottsdale",91,6,49,13,36,0,0,0,"American",78,0,3,4
"Phoenix",25,1,9,3,12,0,0,0,"American",205,0,2,1
"Chandler",157,7,29,11,37,0,0,0,"American",80,0,0,4
"Phoenix",58,340,396,314,72,3,3,3,"American",132,0,2,5
"Tempe",17,11,24,20,13,2,2,2,"American",58,0,0,4
"Phoenix",80,0,4,0,2,0,2,0,"American",171,0,3,1
"Scottsdale",41,22,109,48,130,0,1,0,"American",122,0,0,3
"Phoenix",26,430,896,506,445,1,1,1,"American",41,0,0,3
"Phoenix",321,585,1122,758,290,3,1,0,"American",138,1,1,4
"Phoenix",23,0,0,0,2,0,0,0,"American",40,0,2,5
"Phoenix",269,23,98,42,66,0,2,0,"American",194,0,1,5
"Scottsdale",141,101,227,108,164,0,1,0,"American",228,1,4,5
"Phoenix",83,34,159,17,55,1,1,1,"American",241,0,1,2
"Scottsdale",91,6,20,12,6,2,3,2,"American",84,0,8,5
"Scottsdale",304,1209,2685,2025,900,0,2,1,"American",38,0,1,4
"Scottsdale",60,68,314,181,207,0,2,1,"American",65,0,0,2
"Phoenix",210,0,3,1,2,0,2,1,"American",150,0,0,5
"Phoenix",5,9,94,17,122,0,0,0,"American",38,0,0,2
"Tempe",184,54,111,44,70,0,1,1,"American",183,0,0,5
"Phoenix",84,413,782,526,621,0,1,0,"American",38,0,1,4
"Tempe",88,11,58,11,154,0,0,0,"American",60,0,0,3
"Phoenix",323,13,162,64,131,0,4,1,"American",302,0,4,4
"Phoenix",269,131,357,242,326,0,0,0,"American",143,0,0,3
"Phoenix",258,35,53,36,34,1,1,1,"American",120,0,2,4
"Scottsdale",216,10,57,15,45,0,0,0,"American",93,0,0,2
"Scottsdale",18,22,67,23,74,0,1,0,"American",137,0,6,5
"Phoenix",86,7,18,6,9,0,1,0,"American",120,0,0,4
"Tempe",269,37,187,102,132,1,2,1,"American",94,0,0,4
"Phoenix",42,0,0,0,1,0,0,0,"American",65,0,8,5
"Tempe",110,3,20,3,25,0,0,0,"American",29,0,0,4
"Phoenix",434,6,19,8,40,0,0,0,"American",143,0,1,4
"Chandler",157,0,0,0,5,0,0,0,"American",32,0,0,5
"Phoenix",47,0,5,9,6,0,0,0,"American",75,0,0,5
"Phoenix",179,0,12,1,43,0,1,0,"American",18,0,0,5
"Chandler",124,2517,5065,3901,670,2,6,4,"American",289,0,4,4
"Chandler",154,12,84,27,76,1,2,0,"American",72,0,0,4
"Scottsdale",349,49,189,55,226,0,1,1,"American",30,0,0,4
"Scottsdale",16,1,1,1,7,0,0,0,"American",262,0,0,2
"Tempe",269,29,61,22,35,0,1,0,"American",438,0,0,4
"Phoenix",145,24,107,30,102,0,2,0,"American",181,0,0,4
"Phoenix",258,111,183,79,196,0,0,0,"American",16,0,0,5
"Scottsdale",218,34,74,33,83,0,0,0,"American",104,0,1,4
"Phoenix",158,1412,1877,1460,583,2,3,2,"American",119,0,0,3
"Chandler",154,0,7,1,14,0,2,1,"American",101,0,0,1
"Tempe",62,0,6,3,5,0,0,0,"American",120,0,3,5
"Phoenix",171,283,485,246,456,3,5,3,"American",113,0,0,4
"Tempe",263,11,34,10,46,0,0,0,"American",22,0,0,1
"Phoenix",326,0,2,1,6,0,0,0,"American",104,0,1,4
"Phoenix",134,1,12,4,31,0,0,0,"American",92,0,1,4
"Scottsdale",216,3,13,1,16,0,0,0,"American",225,0,0,1
"Phoenix",28,48,215,65,153,0,5,2,"American",118,0,0,1
"Scottsdale",84,165,354,234,290,0,0,0,"American",104,1,0,5
"Phoenix",78,126,747,343,1467,0,0,0,"American",40,0,3,4
"Peoria",7,10,31,7,21,1,1,0,"American",45,0,0,4
"Phoenix",453,2672,5504,4322,620,10,13,9,"American",866,6,3,3
"Phoenix",363,21,86,12,53,0,1,0,"American",16,0,2,4
"Phoenix",323,1,17,4,12,0,2,0,"American",349,0,3,5
"Avondale",50,26,80,37,47,0,0,0,"American",27,0,1,4
"Scottsdale",349,93,270,93,478,0,0,0,"American",46,0,0,4
"Scottsdale",358,1,3,1,4,0,0,0,"American",11,0,2,4
"Phoenix",258,38,112,44,112,1,2,0,"American",110,0,3,4
"Chandler",148,3,6,1,8,0,0,0,"American",606,0,0,2
"Phoenix",99,0,1,0,4,0,0,0,"American",273,0,0,2
"Chandler",148,10,43,20,38,1,3,1,"American",192,0,1,3
"Phoenix",78,174,466,174,224,0,1,1,"American",621,0,0,3
"Scottsdale",78,5,30,13,12,0,1,0,"American",256,0,1,3
"Scottsdale",14,12,34,16,31,0,0,0,"American",83,0,0,4
"Chandler",37,1307,1803,1361,308,2,2,2,"American",70,0,3,4
"Phoenix",59,2,8,2,15,0,0,1,"American",111,0,0,3
"Phoenix",27,67,201,122,69,1,2,1,"American",58,0,1,2
"Tempe",62,0,10,1,17,0,0,0,"American",33,0,2,4
"Scottsdale",172,3,7,2,7,0,1,1,"American",16,0,3,5
"Gilbert",525,29,90,48,38,0,1,2,"American",142,0,0,4
"Phoenix",453,35,172,62,142,0,1,0,"American",197,0,1,3
"Phoenix",321,4,31,12,27,0,2,0,"American",33,0,2,5
"Phoenix",40,20,117,63,28,0,4,3,"American",140,0,0,5
"Tempe",33,7,34,12,64,0,1,0,"American",72,0,0,1
"Phoenix",79,396,954,295,564,0,0,0,"American",41,0,1,2
"Phoenix",258,4,26,17,34,0,0,1,"American",253,1,0,3
"Mesa",23,1,0,0,2,1,0,0,"American",20,1,1,1
"Scottsdale",218,11,16,5,8,0,0,0,"American",52,0,0,4
"Phoenix",28,3,0,0,1,1,0,0,"American",88,0,6,1
"Phoenix",19,19,38,25,24,2,2,2,"American",80,0,0,5
"Chandler",42,5,5,2,6,0,0,0,"American",56,0,0,4
"Phoenix",227,94,186,118,94,2,4,3,"American",228,2,1,5
"Tempe",43,9,35,13,60,0,0,0,"American",73,0,0,2
"Phoenix",197,2,4,1,3,1,1,1,"American",20,0,1,4
"Phoenix",230,0,3,0,4,0,1,0,"American",46,0,2,5
"Scottsdale",112,0,0,0,3,0,0,0,"American",28,0,3,5
"Scottsdale",194,4,7,4,14,0,0,0,"American",132,0,1,2
"Scottsdale",157,2,13,0,7,0,0,0,"American",147,0,1,4
"Chandler",148,0,0,0,1,0,0,0,"American",215,0,0,2
"Scottsdale",69,0,0,0,1,0,0,0,"American",66,0,0,4
"Scottsdale",94,19,84,13,60,0,0,0,"American",209,0,0,3
"Scottsdale",304,23,99,47,64,1,1,2,"American",69,0,0,5
"Chandler",157,4,18,7,7,0,1,0,"American",111,0,0,5
"Gilbert",525,2,18,4,34,0,0,0,"American",72,0,3,4
"Chandler",157,5,22,1,19,0,1,0,"American",176,0,0,5
"Scottsdale",188,3,16,5,29,0,1,0,"American",59,0,1,5
"Scottsdale",349,34,237,133,280,0,1,1,"American",155,0,0,4
"Tempe",263,1422,2401,1794,438,1,2,3,"American",98,0,0,4
"Phoenix",171,511,920,489,426,7,11,11,"American",731,1,1,5
"Scottsdale",304,28,94,30,90,0,2,3,"American",202,0,0,1
"Phoenix",29,8,42,19,45,0,0,0,"American",54,0,0,1
"Phoenix",321,0,22,7,39,0,0,0,"American",36,0,0,4
"Phoenix",78,6,18,6,16,1,3,0,"American",543,2,10,2
"Scottsdale",46,5,25,12,32,0,1,0,"American",83,0,0,4
"Gilbert",66,2,10,2,14,0,0,0,"American",430,0,7,4
"Mesa",26,421,713,518,578,0,0,0,"American",59,0,0,4
"Scottsdale",70,9,9,2,12,0,0,0,"American",97,0,0,4
"Phoenix",321,63,364,78,293,1,1,1,"American",31,0,0,5
"Phoenix",321,17,75,25,59,0,0,0,"American",44,0,0,3
"Phoenix",269,2,17,2,6,0,0,0,"American",22,0,0,3
"Scottsdale",304,2,10,3,16,0,1,0,"American",10,0,0,4
"Phoenix",269,224,376,254,105,5,10,3,"American",501,3,0,3
"Phoenix",9,1,3,1,9,0,0,0,"American",143,0,0,3
"Phoenix",321,39,32,31,43,0,1,0,"American",59,0,1,4
"Scottsdale",23,0,2,0,9,0,0,0,"American",14,0,1,1
"Scottsdale",41,22,126,27,134,0,1,0,"American",203,0,0,4
"Chandler",115,0,4,0,8,0,0,0,"American",90,0,0,4
"Scottsdale",15,59,217,105,157,0,0,0,"American",129,0,12,4
"Phoenix",258,11,32,18,18,1,1,1,"American",178,0,0,3
"Tempe",7,143,206,173,94,4,3,3,"American",168,1,0,4
"Phoenix",22,280,578,326,512,0,0,0,"American",64,1,0,3
"Phoenix",80,47,257,125,244,0,0,0,"American",191,0,0,4
"Chandler",157,2,5,0,3,0,0,0,"American",2,0,0,4
"Phoenix",363,38,90,42,57,0,0,0,"American",83,0,0,4
"Avondale",19,0,0,0,1,0,0,0,"American",23,0,1,4
"Scottsdale",50,0,29,3,15,0,2,0,"American",148,0,0,5
"Phoenix",93,1,0,0,1,1,0,0,"American",86,0,0,5
"Phoenix",139,224,376,254,105,1,1,2,"American",127,0,0,3
"Scottsdale",91,249,588,525,180,0,0,2,"American",78,0,0,4
"Scottsdale",157,4,11,2,27,0,0,0,"American",18,0,0,2
"Scottsdale",8,30,75,42,53,0,1,0,"American",208,0,2,4
"Tempe",16,0,0,0,4,0,0,0,"American",9,0,1,5
"Tempe",28,2,7,1,15,0,0,0,"American",169,5,2,3
"Tempe",135,10,48,19,52,0,0,0,"American",109,0,0,5
"Tempe",110,6,16,7,31,0,1,1,"American",62,0,0,4
"Phoenix",134,122,263,187,151,0,0,0,"American",95,0,3,4
"Phoenix",238,279,798,420,584,1,2,1,"American",165,0,0,3
"Phoenix",80,40,70,38,72,1,2,1,"American",295,0,4,4
"Phoenix",86,504,596,412,219,1,1,1,"American",63,0,0,3
"Phoenix",220,504,596,412,219,0,4,2,"American",136,1,0,4
"Scottsdale",358,43,132,68,111,0,0,0,"American",60,0,4,4
"Scottsdale",206,25,91,33,59,1,0,0,"American",33,0,0,1
"Scottsdale",70,331,1034,322,376,1,4,1,"American",262,0,0,3
"Tempe",88,199,245,225,83,0,1,0,"American",85,1,6,4
"Scottsdale",349,1,10,5,11,0,0,0,"American",130,1,0,5
"Scottsdale",293,181,442,189,247,0,1,0,"American",310,1,0,2
"Gilbert",525,13,50,20,105,0,0,0,"American",43,0,5,5
"Scottsdale",194,688,651,521,140,2,3,2,"American",138,0,0,5
"Scottsdale",10,6,55,23,93,0,0,0,"American",179,0,1,3
"Phoenix",258,463,709,600,132,3,7,7,"American",225,0,1,4
"Scottsdale",216,8,51,14,25,0,0,0,"American",424,0,0,3
"Gilbert",525,519,603,407,259,1,1,1,"American",129,2,1,5
"Gilbert",525,83,135,78,125,1,2,1,"American",107,1,2,4
"Scottsdale",349,0,2,0,3,0,1,0,"American",9,0,1,5
"Scottsdale",69,19,46,17,56,0,0,0,"American",93,0,0,4
"Scottsdale",157,22,55,12,43,0,0,0,"American",271,0,2,5
